Price,Prop_type,Size,Bath,Bed,City,Division
105000,2,40,1,1,   Amadora, Águas Livres  
150000,2,71,1,2,   Sintra, AlgueirãoMem Martins  
239000,2,84,1,2,   Lisboa, Marvila  
185000,2,114,2,2,   Azambuja, Aveiras de Cima  
135000,2,50,1,2,   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
100000,2,88,1,1,   Loures, Santa Iria de Azoia
165000,2,52,1,1,   Oeiras, Carnaxide e Queijas  
138500,2,71,1,2,   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
198000,2,97,2,3,   Amadora, Venteira  
215000,2,76,1,2,   Sintra, Massamá e Monte Abraão  
170000,2,86,1,2,   Amadora, Venteira  
179000,2,59,1,2,   Sintra, Queluz e Belas  
215000,2,39,1,2,   Cascais, Cascais e Estoril  
60000,2,49,1,1,   Amadora, Falagueira  Venda Nova  
180000,2,96,1,2,   Vila Franca de Xira, Castanheira do Ribatejo e Cachoeiras  
149990,2,65,1,2,   Sintra, Agualva e MiraSintra  
170000,2,37,1,1,   Lisboa, Alcântara  
197500,2,102,2,3,   Sintra, Rio de Mouro  
219000,2,48,1,1,   Lisboa, São Vicente  
160000,2,77,1,2,   Sintra, AlgueirãoMem Martins  
105000,2,40,1,1,   Amadora, Águas Livres  
150000,2,71,1,2,   Sintra, AlgueirãoMem Martins  
239000,2,84,1,2,   Lisboa, Marvila  
185000,2,114,2,2,   Azambuja, Aveiras de Cima  
135000,2,50,1,2,   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
100000,2,88,1,1,   Loures, Santa Iria de Azoia
165000,2,52,1,1,   Oeiras, Carnaxide e Queijas  
138500,2,71,1,2,   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
198000,2,97,2,3,   Amadora, Venteira  
215000,2,76,1,2,   Sintra, Massamá e Monte Abraão  
170000,2,86,1,2,   Amadora, Venteira  
179000,2,59,1,2,   Sintra, Queluz e Belas  
215000,2,39,1,2,   Cascais, Cascais e Estoril  
60000,2,49,1,1,   Amadora, Falagueira  Venda Nova  
180000,2,96,1,2,   Vila Franca de Xira, Castanheira do Ribatejo e Cachoeiras  
149990,2,65,1,2,   Sintra, Agualva e MiraSintra  
170000,2,37,1,1,   Lisboa, Alcântara  
197500,2,102,2,3,   Sintra, Rio de Mouro  
219000,2,48,1,1,   Lisboa, São Vicente  
160000,2,77,1,2,   Sintra, AlgueirãoMem Martins  
105000,2,40,1,1,   Amadora, Águas Livres  
150000,2,71,1,2,   Sintra, AlgueirãoMem Martins  
239000,2,84,1,2,   Lisboa, Marvila  
185000,2,114,2,2,   Azambuja, Aveiras de Cima  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
395000,2,125,1,2,   Lisboa, Penha de França  
365000,2,121,2,3,   Oeiras, Algés
295000,2,74,1,2,   Cascais, Carcavelos e Parede  
425000,2,139,2,3,   Lisboa, Lumiar  
315000,2,99,1,3,   Lisboa, Penha de França  
470000,2,80,2,3,   Lisboa, Avenidas Novas  
255000,2,98,2,3,   Mafra, Malveira e São Miguel de Alcainça  
280000,2,65,2,2,   Lisboa, São Domingos de Benfica  
342000,2,73,1,1,   Cascais, Alcabideche  
300000,2,78,1,2,   Mafra, Ericeira  
425000,2,146,2,3,   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
270000,2,117,2,3,   Sintra, AlgueirãoMem Martins  
419000,2,145,1,2,   Loures, Loures  
350000,2,110,2,3,   Lisboa, Olivais  
289000,2,125,2,4,   Amadora, Alfragide  
275000,2,67,1,2,   Lisboa, Penha de França  
425000,2,120,1,4,   Lisboa, Santo António  
255000,2,130,2,3,   Sintra, AlgueirãoMem Martins  
385000,2,83,1,2,   Cascais, Cascais e Estoril  
485000,2,107,2,3,   Cascais, Cascais e Estoril  
