Price,Address,Prop_type,Size,Bath,Bed,City,Division
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
389000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,233.0,3.0,3.0,Vila Franca de Xira, Vila Franca de Xira  
1995000.0,"    Cascais, Cascais e Estoril  ",House,383.0,6.0,5.0,Cascais, Cascais e Estoril  
185000.0,"    Cadaval, Vilar  ",House,148.0,2.0,3.0,Cadaval, Vilar  
13000.0,"    Lourinhã, Reguengo Grande  ",House,160.0,0.0,0.0,Lourinhã, Reguengo Grande  
220000.0,"    Torres Vedras, Ramalhal  ",House,167.0,2.0,2.0,Torres Vedras, Ramalhal  
120000.0,"    Torres Vedras, Ponte do Rol  ",House,127.0,1.0,2.0,Torres Vedras, Ponte do Rol  
275000.0,"    Torres Vedras, Ventosa  ",House,120.0,2.0,3.0,Torres Vedras, Ventosa  
540000.0,"    Odivelas, Ramada e Caneças  ",House,232.0,2.0,3.0,Odivelas, Ramada e Caneças  
291500.0,"    Sintra, AlgueirãoMem Martins  ",House,85.0,2.0,2.0,Sintra, AlgueirãoMem Martins  
280000.0,"    Sobral de Monte Agraço, Sobral de Monte Agraço  ",House,114.0,1.0,2.0,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000.0,"    Cascais, Cascais e Estoril  ",House,374.0,5.0,5.0,Cascais, Cascais e Estoril  
798000.0,"    Cascais, Alcabideche  ",House,181.0,4.0,3.0,Cascais, Alcabideche  
475000.0,"    Cascais, São Domingos de Rana  ",House,104.0,3.0,3.0,Cascais, São Domingos de Rana  
650000.0,"    Oeiras, Barcarena  ",House,260.0,4.0,5.0,Oeiras, Barcarena  
4500000.0,"    Lisboa, Belém  ",House,336.0,5.0,5.0,Lisboa, Belém  
190000.0,"    Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,146.0,2.0,4.0,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000.0,"    Vila Franca de Xira, Vila Franca de Xira  ",House,59.0,0.0,1.0,Vila Franca de Xira, Vila Franca de Xira  
490000.0,"    Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,85.0,1.0,2.0,Oeiras, Oeiras e São Julião da Barra
275000.0,"    Torres Vedras, Silveira  ",House,487.0,4.0,4.0,Torres Vedras, Silveira  
360000.0,"    Odivelas, Pontinha e Famões  ",House,110.0,2.0,3.0,Odivelas, Pontinha e Famões  
