Price,Prop_type,Size,Bath,Bed,Term,City,Division
250,Store,17,0,,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
2300,Condo/Apartment,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
950,Store,322,1,,/ Monthly,Paços de Ferreira, Carvalhosa  
700,Store,214,0,,/ Monthly,Paços de Ferreira, Carvalhosa  
1500,Store,536,1,,/ Monthly,Paços de Ferreira, Carvalhosa  
600,Business Office,85,1,,/ Monthly,Matosinhos, Matosinhos e Leça da Palmeira  
700,Condo/Apartment,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,Condo/Apartment,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,Condo/Apartment,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,Condo/Apartment,66,1,1.0,/ Monthly,Porto, Cedofeita
800,Condo/Apartment,40,1,0.0,/ Monthly,Porto, Cedofeita
900,Condo/Apartment,40,1,0.0,/ Monthly,Porto, Cedofeita
800,Condo/Apartment,40,1,0.0,/ Monthly,Porto, Cedofeita
21000,Business Office,1220,0,,/ Monthly,Porto, Aldoar
240,Business Office,22,0,0.0,/ Monthly,Maia, Moreira  
1250,House,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,Condo/Apartment,46,1,1.0,/ Monthly,Matosinhos, Perafita
250,Store,22,0,,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
800,Condo/Apartment,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,Condo/Apartment,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
250,Store,17,0,,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
2300,Condo/Apartment,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
950,Store,322,1,,/ Monthly,Paços de Ferreira, Carvalhosa  
700,Store,214,0,,/ Monthly,Paços de Ferreira, Carvalhosa  
1500,Store,536,1,,/ Monthly,Paços de Ferreira, Carvalhosa  
600,Business Office,85,1,,/ Monthly,Matosinhos, Matosinhos e Leça da Palmeira  
700,Condo/Apartment,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
